id	abstract_input_ids	abstract_token_type_ids	abstract_attention_mask
B000P20R6A	[101, 1996, 24980, 2001, 3107, 2011, 5364, 3457, 1012, 2043, 2478, 2151, 24980, 1010, 2009, 2003, 2590, 2000, 2562, 1999, 2568, 2008, 2536, 5876, 2064, 3747, 1996, 2126, 2009, 14747, 2006, 2115, 3096, 1012, 2122, 5876, 2421, 2115, 6888, 1010, 6911, 2504, 1010, 2287, 1010, 2303, 6370, 1010, 8738, 1010, 1998, 2783, 20992, 1012, 5678, 1010, 1996, 4650, 1997, 2115, 3096, 1010, 3251, 2009, 2003, 4318, 2030, 3514, 2100, 1010, 2064, 2036, 4254, 2129, 2146, 1996, 24980, 2097, 2197, 2044, 4646, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B000P20U6M	[101, 10449, 6546, 5092, 14905, 2011, 13489, 1004, 23381, 1010, 2019, 19413, 2226, 2139, 11968, 11263, 2213, 12509, 2881, 2005, 2308, 1012, 2023, 24980, 2003, 1037, 6532, 1997, 18686, 12208, 2008, 7545, 13433, 28032, 7730, 2000, 2296, 2617, 1012, 2007, 2049, 4138, 1998, 20783, 5512, 1010, 13489, 1004, 23381, 1005, 1055, 19413, 2226, 2139, 11968, 11263, 2213, 9005, 2019, 7738, 1997, 21378, 1010, 2975, 1037, 4446, 1997, 26855, 3512, 18686, 3964, 2008, 4654, 12672, 1037, 2522, 4904, 5397, 1011, 2066, 1059, 11961, 2140, 11101, 1012, 1996, 24980, 2838, 1037, 14408, 17441, 12586, 1997, 2489, 8464, 1010, 9358, 29244, 3123, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000P231AO	[101, 26048, 2063, 22993, 1010, 1037, 2273, 1005, 1055, 24980, 3390, 1999, 2687, 2011, 1996, 2640, 2160, 1997, 26048, 2063, 22993, 1010, 2003, 1037, 14408, 17441, 12586, 1997, 5249, 2100, 3964, 1998, 12564, 20418, 2229, 1012, 2009, 2003, 7812, 2005, 12217, 4929, 1012, 2043, 2478, 2151, 24980, 1010, 2009, 2003, 2590, 2000, 5136, 2008, 2536, 5876, 2064, 3747, 1996, 2126, 2009, 14747, 2006, 2115, 3096, 1012, 2122, 5876, 2421, 2115, 6888, 1010, 6911, 2504, 1010, 2287, 1010, 2303, 6370, 1010, 8738, 1010, 1998, 2783, 20992, 1012, 5678, 1010, 1996, 4650, 1997, 2115, 3096, 1010, 3251, 2009, 2003, 4318, 2030, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000PLUZL8	[101, 1996, 6058, 6741, 1997, 2115, 3096, 2003, 15026, 1999, 3514, 1010, 1998, 2138, 16183, 2594, 8516, 2594, 5648, 2003, 3514, 24345, 1010, 2009, 2064, 4089, 19136, 2023, 6058, 6741, 1012, 1037, 16183, 2594, 8516, 2594, 1013, 2322, 14113, 7807, 2091, 1996, 5250, 9547, 2090, 1996, 9014, 1997, 3096, 1010, 4352, 2005, 1037, 5514, 14113, 1012, 2043, 2009, 3310, 2000, 12318, 9353, 2638, 1010, 16183, 2594, 8516, 2594, 5648, 2038, 2195, 5144, 2008, 2191, 2009, 3811, 4621, 1012, 1996, 16183, 2594, 8516, 2594, 1013, 2322, 14113, 4490, 2004, 2019, 3424, 1011, 20187, 1010, 8161, 9353, 2638, 7516, 3202, 1012, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000PNXBU8	[101, 18749, 4588, 9316, 2003, 1037, 3096, 16302, 3949, 2008, 2573, 2013, 1996, 2648, 2000, 26731, 1996, 3096, 1010, 5335, 14098, 20125, 1010, 1998, 2507, 1037, 3019, 8652, 1012, 2009, 2003, 3391, 4621, 1999, 12318, 3096, 4309, 1010, 14902, 1010, 1998, 28815, 3370, 1012, 2049, 4310, 3754, 2000, 4009, 14098, 2000, 1996, 3302, 1997, 1996, 3096, 3084, 2009, 3819, 2005, 2216, 2007, 4089, 17462, 3096, 1012, 5678, 1010, 2009, 6464, 4337, 2015, 9353, 2638, 1010, 2975, 1996, 28838, 5744, 1998, 3154, 1012, 2007, 3180, 2224, 2004, 2856, 1010, 1996, 3096, 2097, 3711, 2062, 22446, 1998, 17026, 1012, 1996, 18749, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000Q6V1UG	[101, 1996, 25282, 1056, 2996, 3074, 2003, 1037, 2846, 1997, 2152, 1011, 3737, 20724, 5906, 2005, 2658, 11090, 2224, 1012, 2122, 5906, 13265, 1996, 6745, 6786, 1010, 2164, 2778, 9067, 3170, 1010, 23431, 1010, 1998, 14692, 1010, 2000, 3073, 11813, 3463, 1012, 2011, 23038, 1996, 2606, 3013, 25128, 1010, 2122, 4475, 4652, 18213, 1998, 10763, 1010, 4525, 1999, 2146, 1011, 9879, 1010, 10424, 10993, 2480, 1011, 2489, 12342, 1012, 1996, 1056, 2996, 9685, 12528, 2275, 7747, 2024, 3391, 8052, 1010, 2004, 2027, 2064, 3443, 3376, 14484, 1999, 2074, 2274, 2781, 1010, 4102, 2000, 1996, 5156, 2322, 2781, 3223, 2011, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000Q7XDR4	[101, 10449, 2827, 2751, 5091, 2044, 1010, 1037, 6208, 5423, 24755, 2890, 2008, 4107, 6420, 2895, 6666, 1997, 3424, 1011, 12520, 1010, 3813, 2075, 1010, 1998, 11754, 6562, 1012, 2023, 11813, 5675, 2003, 2881, 2000, 3073, 2484, 1011, 3178, 11052, 9496, 9276, 2007, 2049, 3928, 26986, 14098, 12586, 1012, 29592, 2007, 19610, 2361, 6534, 14817, 1998, 1037, 26380, 21161, 24980, 1010, 2009, 2003, 1996, 7209, 5576, 2005, 2115, 3096, 16302, 3791, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B000QX7YCI	[101, 3325, 1037, 16839, 9080, 12863, 4990, 2007, 15333, 25892, 2015, 2434, 6518, 11052, 9496, 6290, 1010, 2004, 2009, 8687, 2135, 4332, 2115, 4318, 3096, 2046, 20868, 6072, 2923, 17296, 5744, 1998, 10514, 9397, 2571, 3096, 1012, 2023, 9487, 5675, 3727, 2115, 3096, 3110, 11757, 18848, 1998, 28814, 25738, 1012, 27427, 5313, 3351, 1999, 1996, 16334, 1998, 2053, 9496, 12227, 6666, 1997, 15333, 25892, 2015, 11052, 9496, 6290, 1010, 3794, 1996, 27768, 9115, 1011, 26011, 24980, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B000REIM1S	[101, 1996, 3449, 15464, 2094, 13268, 4550, 8043, 2003, 11974, 2881, 2000, 6464, 1998, 5251, 11027, 14205, 5789, 1012, 2009, 2003, 3514, 1011, 2489, 1998, 2038, 1037, 12042, 6887, 1010, 2437, 2009, 7218, 2005, 2119, 12908, 1998, 6001, 2007, 3514, 2100, 3096, 2005, 3679, 2224, 1012, 2023, 4550, 8043, 6171, 16405, 3089, 14213, 18499, 2229, 2302, 4786, 11664, 4318, 2791, 1998, 7126, 9279, 14098, 1999, 1996, 3096, 4442, 1012, 4406, 2060, 4550, 8043, 2015, 1010, 2009, 2515, 2025, 5383, 6289, 3022, 2030, 1043, 2135, 25778, 2594, 12737, 2008, 2089, 3426, 17373, 1012, 2044, 2224, 1010, 1996, 3096, 5683, 25416, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000RLXG6W	[101, 11806, 7242, 2003, 1037, 5576, 4919, 2881, 2000, 11005, 5410, 1010, 4857, 1010, 1998, 28241, 10063, 1012, 2049, 9525, 5250, 5675, 6464, 13945, 1996, 9014, 1997, 1996, 13774, 1010, 4346, 2172, 1011, 2734, 23895, 1998, 14983, 1012, 2023, 4031, 14067, 2119, 3997, 1998, 16991, 1010, 12725, 2740, 3771, 1998, 2062, 24501, 18622, 4765, 10063, 1012, 2007, 1037, 12382, 1019, 13109, 11472, 2946, 1010, 2009, 4107, 2146, 1011, 9879, 6666, 1012, 13774, 8915, 2243, 3192, 1010, 1996, 2088, 1005, 1055, 2034, 5526, 1011, 8110, 12919, 2121, 1010, 2003, 1037, 2208, 1011, 2689, 2099, 2005, 2216, 7149, 2007, 4895, 25807, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000RQ1DAI	[101, 7374, 2000, 2735, 4641, 2007, 2023, 17026, 16231, 2980, 5061, 8703, 2008, 2003, 2469, 2000, 4608, 3071, 1005, 1055, 3086, 1012, 9979, 1996, 14726, 2035, 5397, 1997, 2023, 28190, 20639, 1010, 2004, 2009, 29483, 11598, 2015, 2115, 5053, 1998, 2806, 1012, 2115, 10063, 2097, 5621, 2191, 1037, 4861, 1010, 7991, 3086, 1998, 3061, 2041, 1999, 2151, 4292, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B000RYSXWG	[101, 10449, 1996, 11265, 4904, 22991, 2050, 6420, 14098, 3679, 2784, 4650, 2121, 1012, 2023, 11813, 3679, 4650, 2121, 4107, 9487, 14098, 6666, 1010, 2975, 2115, 2606, 20868, 6072, 2923, 17296, 3730, 1010, 5744, 1010, 1998, 3543, 3085, 2802, 1996, 2154, 1012, 4919, 19788, 2000, 4769, 1996, 3791, 1997, 11664, 2135, 4318, 2030, 2058, 1011, 13995, 2606, 1010, 2009, 2573, 16278, 1999, 20226, 2606, 27012, 1010, 5744, 2791, 1010, 1998, 6133, 8010, 2007, 2169, 4646, 1012, 3325, 1996, 2128, 9103, 8159, 5844, 3896, 1997, 1037, 2784, 3949, 1010, 29483, 4719, 1999, 2074, 2028, 3371, 2007, 2023, 14057, 15544, 12325, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B000TDFA3K	[101, 1996, 13773, 4666, 11806, 2606, 3949, 2003, 1037, 2606, 3949, 2881, 2000, 9239, 1996, 2740, 1010, 12342, 1010, 1998, 27012, 1997, 4318, 1010, 5591, 1010, 1998, 5410, 2606, 1012, 2000, 2224, 1010, 3432, 9378, 2115, 2606, 1998, 10257, 4318, 1012, 2059, 1010, 6611, 1996, 3949, 2007, 7132, 21881, 2015, 1998, 2681, 2009, 2006, 2005, 1016, 2000, 1017, 2781, 1010, 5834, 2006, 1996, 4650, 1997, 2115, 2606, 1012, 2633, 1010, 15544, 12325, 12246, 1012, 1996, 12760, 1999, 2023, 3949, 2421, 2300, 1010, 9754, 3514, 1010, 8292, 3723, 2140, 6544, 1010, 26261, 5649, 2140, 6544, 1010, 1043, 2135, 17119, 3170, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
