id	abstract_input_ids	abstract_token_type_ids	abstract_attention_mask
B001MTFMPG	[101, 2023, 4031, 25180, 10895, 13585, 1996, 6666, 1997, 1037, 3192, 1998, 1037, 6065, 9898, 1010, 5378, 2119, 2152, 2836, 1998, 6581, 6325, 1012, 2049, 9525, 9033, 6199, 2121, 11876, 1999, 1996, 15723, 4473, 2005, 3947, 3238, 1010, 6752, 1011, 2489, 4646, 1012, 2081, 2007, 2531, 1003, 3019, 4761, 12760, 1010, 2164, 2184, 1012, 1020, 1003, 7378, 7554, 12760, 2066, 7842, 4246, 27663, 2099, 6534, 3514, 1998, 8183, 5558, 3676, 6534, 3514, 2000, 11052, 9496, 4371, 1998, 9781, 2732, 2818, 2000, 4717, 8757, 1996, 3096, 1010, 2023, 9898, 3640, 1037, 3019, 3926, 2008, 11598, 2015, 1996, 3096, 1005, 102, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
B001MW38KY	[101, 1037, 25180, 3238, 1010, 3096, 1011, 2066, 3926, 2003, 6737, 2007, 2023, 5675, 1010, 21727, 2000, 2115, 3265, 4309, 2005, 1037, 27503, 1010, 2053, 1011, 5789, 3311, 1012, 2881, 2000, 2147, 1999, 9396, 2007, 19817, 12083, 7770, 2094, 3192, 1010, 16688, 1010, 1998, 19819, 2121, 1010, 3432, 7276, 2115, 9059, 9898, 8703, 1010, 1015, 1011, 1020, 1010, 1998, 2424, 1996, 9844, 3192, 1010, 16688, 1010, 1998, 19819, 2121, 2005, 1037, 3019, 1010, 3947, 3238, 2298, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B001N9MEFG	[101, 3325, 1996, 7209, 1999, 12188, 2606, 20724, 2007, 5170, 1038, 28566, 10166, 2666, 3509, 11094, 1012, 2023, 9525, 4031, 3957, 2115, 2606, 1037, 2298, 1998, 2514, 1997, 3947, 3238, 14902, 1010, 3872, 1010, 1998, 17523, 1010, 3251, 2017, 1005, 2128, 1037, 22894, 3170, 2030, 22894, 3981, 1012, 3432, 11094, 2115, 4954, 2606, 2005, 25222, 3540, 4667, 5975, 2030, 3538, 1011, 1061, 7166, 15928, 2015, 1010, 2030, 2224, 2009, 2006, 4318, 2606, 2005, 1037, 2062, 4225, 1010, 21396, 11129, 2298, 1012, 1996, 2712, 5474, 11094, 2573, 2000, 8184, 4317, 2368, 1996, 2606, 1005, 1055, 3013, 25128, 1010, 3228, 2115, 102]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
B001O1EE3I	[101, 28805, 2075, 7591, 3096, 2007, 11037, 18684, 5017, 1010, 1037, 7132, 26799, 21774, 4141, 2179, 1999, 3967, 10014, 7300, 1012, 2023, 9525, 5675, 6464, 20362, 17727, 29366, 2302, 23217, 2075, 3096, 1005, 1055, 3019, 5703, 1010, 4346, 1037, 16030, 4550, 3366, 1010, 28406, 1010, 1998, 25416, 21898, 3672, 1012, 1996, 15544, 12325, 1011, 2125, 5675, 2003, 2881, 2000, 4468, 4318, 2791, 2030, 17373, 1010, 2096, 15929, 16594, 1996, 16684, 5144, 1997, 2474, 20162, 1011, 13433, 24322, 9829, 3500, 2300, 2000, 3481, 8757, 3096, 1005, 1055, 3019, 13345, 1012, 7812, 2005, 7591, 3096, 1012, 102, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
B001OMI9VA	[101, 7591, 3096, 3103, 23467, 2843, 3258, 11867, 2546, 3438, 1009, 4107, 4895, 28689, 6216, 3709, 3558, 5041, 1011, 8674, 3860, 2114, 2119, 23068, 2050, 1998, 23068, 2497, 9938, 1012, 2009, 12033, 15299, 1998, 16888, 2015, 2855, 1010, 2975, 2053, 21755, 2030, 24665, 5243, 11493, 7971, 2006, 1996, 3096, 1012, 5678, 1010, 2009, 2003, 19788, 2007, 5760, 18182, 2974, 1010, 11566, 8100, 1011, 5173, 3558, 19352, 24410, 2015, 1006, 23431, 14384, 1998, 15813, 15772, 1007, 2005, 1037, 1044, 22571, 10441, 10820, 16505, 1010, 24980, 1011, 2489, 1010, 3514, 1011, 2489, 1010, 1998, 2300, 18907, 102, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
B001PUR1GK	[101, 19330, 4710, 19723, 24454, 2923, 4550, 8043, 4107, 1037, 23751, 1010, 20010, 11636, 7810, 28838, 2007, 1996, 2373, 1997, 1037, 7163, 1011, 2658, 3949, 1012, 2049, 9525, 7722, 4383, 4315, 2863, 1011, 26892, 2094, 5675, 5251, 4654, 21710, 4570, 2757, 3096, 4442, 1010, 8669, 1037, 5744, 2121, 1010, 2062, 23751, 3302, 1012, 1996, 24519, 5675, 1010, 25202, 2007, 2019, 13096, 1011, 25117, 3375, 1010, 2784, 2091, 2012, 1996, 12562, 2504, 2000, 19723, 24454, 3686, 1998, 2128, 9103, 8159, 3686, 3096, 1005, 1055, 3302, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B001QFDTWO	[101, 2881, 2005, 7721, 2303, 11052, 9496, 9276, 2000, 4769, 8949, 4318, 1010, 5931, 1010, 9630, 1010, 1998, 15560, 3096, 1012, 2751, 5416, 7209, 2838, 1021, 11806, 11052, 9496, 16750, 2008, 2031, 2042, 6612, 2135, 7718, 2000, 3073, 2146, 1011, 9879, 26018, 3508, 1006, 2484, 2847, 1007, 1998, 1017, 6827, 3096, 20435, 2005, 15502, 3096, 2740, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B001TSB9MA	[101, 7939, 2386, 1005, 1055, 7987, 24242, 8248, 20133, 2003, 1996, 21304, 1998, 2087, 1044, 2100, 11239, 8713, 2126, 2000, 6366, 18162, 2606, 2013, 2115, 2606, 18623, 1012, 2007, 7987, 28738, 2008, 2024, 1015, 2146, 1010, 2023, 6994, 6464, 20362, 2757, 13606, 1998, 11385, 1010, 2975, 2115, 2606, 18623, 4550, 1998, 2489, 1997, 2151, 21755, 1012, 2081, 1999, 2563, 1010, 1996, 8248, 20133, 5761, 1022, 1015, 1013, 1016, 2146, 1998, 2003, 7218, 2005, 2035, 4127, 1997, 2606, 18623, 2229, 1012, 1996, 4197, 2203, 2003, 7812, 2005, 10958, 6834, 2041, 6065, 2606, 1010, 2096, 1996, 10551, 102, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]
B001TSJ7ZQ	[101, 3438, 2304, 6173, 16300, 2005, 17214, 2075, 4895, 6820, 2135, 2606, 1010, 2013, 4875, 9497, 2015, 2000, 28490, 1998, 2235, 5433, 1997, 13650, 2606, 1012, 3819, 2005, 12329, 17796, 13606, 27983, 2015, 1998, 2039, 12269, 1012, 3609, 1024, 2304, 1012, 2950, 3438, 2304, 6173, 16300, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B001U2KP8Y	[101, 2053, 1011, 4748, 1004, 1001, 1060, 6679, 1025, 5041, 8674, 11867, 2546, 3429, 19352, 24410, 2843, 3258, 1012, 2531, 1003, 2062, 2084, 3115, 1022, 11472, 19352, 24410, 2015, 1012, 3737, 3103, 16302, 2144, 3705, 1012, 2007, 20704, 20891, 25650, 2638, 1010, 2632, 8913, 1010, 1998, 17663, 1041, 1012, 2300, 13070, 2005, 3770, 2781, 1012, 3096, 4456, 3192, 6749, 1012, 2385, 13109, 11472, 1006, 28245, 19875, 1007, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B001UREIFU	[101, 6396, 2595, 1005, 1055, 8085, 5423, 27068, 3640, 1037, 5744, 1010, 19504, 3926, 2007, 11813, 3609, 3477, 7245, 1998, 1037, 23751, 12342, 1012, 2023, 22979, 4031, 2064, 2022, 2109, 2004, 2593, 1037, 27068, 2030, 1037, 21101, 1010, 5834, 2006, 2129, 2009, 1005, 1055, 4162, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B001W2K51O	[101, 7065, 18400, 4697, 2115, 6457, 1998, 21146, 6455, 9410, 2007, 1046, 1012, 1054, 1012, 5622, 13871, 6582, 1005, 1055, 3347, 25850, 24667, 2081, 2007, 8183, 5558, 3676, 1998, 11565, 10020, 2102, 1012, 2023, 3151, 5675, 2001, 14486, 1999, 2019, 14361, 2047, 2563, 5660, 8654, 2011, 1996, 5622, 13871, 6582, 2155, 1010, 2040, 2031, 2144, 19275, 2035, 1011, 3019, 1010, 3647, 1011, 2000, 1011, 2224, 7198, 3688, 1012, 2049, 2569, 12586, 2474, 12399, 2015, 1998, 4550, 2015, 2855, 1010, 2975, 2017, 2007, 7965, 1010, 23751, 3463, 1012, 4406, 26754, 1011, 2241, 3688, 1010, 2023, 26754, 1011, 2489, 5675, 102, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
B001Z2ECZG	[101, 27427, 5313, 3351, 1999, 1996, 12564, 5913, 1997, 14032, 10288, 24871, 14098, 6949, 1010, 29592, 2007, 1996, 2132, 2100, 1998, 12411, 6342, 3560, 23958, 1997, 14032, 1010, 19212, 3669, 1010, 3123, 1010, 1998, 5472, 2389, 3702, 1012, 2256, 18429, 13268, 6949, 2003, 5476, 20630, 25738, 2007, 11678, 1997, 14032, 1010, 4346, 1037, 20783, 1998, 27427, 5313, 11461, 3325, 2005, 1996, 9456, 1012, 1996, 3435, 1011, 20998, 5675, 1010, 6113, 2011, 8183, 5558, 3676, 1998, 16027, 20631, 1010, 7126, 2000, 5547, 1996, 3311, 1997, 2986, 3210, 1998, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0023AV31U	[101, 2005, 2058, 2871, 2086, 1010, 2256, 2155, 2038, 2042, 7477, 2075, 2606, 2729, 3688, 2007, 1037, 4551, 11015, 2550, 16452, 1012, 2174, 1010, 2057, 2150, 6233, 4986, 2055, 1996, 17631, 12141, 2256, 3866, 3924, 2020, 6086, 2000, 2006, 1037, 3679, 3978, 1012, 2004, 1037, 2765, 1010, 2057, 2580, 1037, 2047, 2240, 1997, 2606, 2729, 3688, 2008, 2024, 2489, 2013, 2122, 12141, 1010, 18345, 2612, 2006, 2531, 1003, 7378, 7554, 27059, 1998, 3647, 1010, 4840, 1010, 3019, 12760, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
